Sentence #,Word,POS,Tag
,dawk,PRON-DEM,O
,tal-,GEN-DEF,O
,linja,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 235,Id-,DEF,O
,disfatti,NOUN,O
,ekonomiċi,ADJ,O
,ta',GEN,O
,dawn,PRON-DEM,O
,iż-,DEF,O
,żewġ,NUM-CRD,O
,oqsma,NOUN,O
,dlonk,ADV,O
,intefgħu,VERB,O
,fuq,PREP,O
,dawn,PRON-DEM,O
,il-,DEF,O
,ħaddiema,NOUN,O
,u,CONJ-CORD,O
,magħhom,PREP-PRON,O
,disfatti,NOUN,O
,oħrajn,ADJ,O
,tal-,GEN-DEF,O
,pajjiż,NOUN,O
,li,COMP,O
,lanqas,FOC,O
,biss,FOC,O
,għandhom,VERB-PSEU,O
,rabta,NOUN,O
,fuq,PREP,O
,il-,DEF,O
,bażi,NOUN,O
,biss,FOC,O
,ta',GEN,O
,preġudizzji,NOUN,O
,u,CONJ-CORD,O
,suppożizzjonijiet,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 236,Issa,ADV,O
,l-,DEF,O
,istess,ADJ,O
,tattika,NOUN,O
,jidher,VERB,O
,li,COMP,O
,qiegħda,PROG,O
,tkun,KIEN,O
,applikata,PART-PASS,O
,f',PREP,O
,oqsma,NOUN,O
,soċjali,ADJ,O
,mill-,PREP-DEF,O
,aktar,ADV,O
,sensittivi,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 237,Diġà,ADV,O
,bdejna,VERB,O
,nisimgħu,VERB,O
,ħafna,QUAN,O
,diskors,NOUN,O
,dwar,PREP,O
,il-,DEF,O
,problema',NOUN,O
,li,COMP,O
,qegħdin,PROG,O
,joħolqu,VERB,O
,l-,DEF,O
,ġenituri,NOUN,O
,single,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 238,Anke,FOC,O
,hawn,ADV,O
,",",X-PUN,O
,l-,DEF,O
,argument,NOUN,O
,soċjali,ADJ,O
,spiċċa,VERB,O
,ddawwar,VERB,O
,f',PREP,O
,wieħed,NUM-WHD,O
,finanzjarju,ADJ,O
,",",X-PUN,O
,bħallikieku,CONJ-SUB,O
,s-,DEF,O
,sitwazzjoni,NOUN,O
,wegħra,ADJ,O
,tal-,GEN-DEF,O
,finanzi,NOUN,O
,tal-,GEN-DEF,O
,pajjiż,NOUN,O
,inħolqot,VERB,O
,minn,PREP,O
,dawn,PRON-DEM,O
,il-,DEF,O
,persuni,NOUN,O
,bil-,PREP-DEF,O
,kontribuzzjoni,NOUN,O
,li,COMP,O
,jagħtihom,VERB,O
,l-,DEF,O
,Istat,NOUN,B-MISC
,.,X-PUN,O
,0,0,O
Sentence: 239,Aktar,ADV,O
,nisimgħu,VERB,O
,dwar,PREP,O
,l-,DEF,O
,abbuż,NOUN,O
,ta',GEN,O
,min,PRON-INT,O
,jieħu,VERB,O
,l-,DEF,O
,għajnuna,NOUN,O
,soċjali,ADJ,O
,",",X-PUN,O
,b',PREP,O
,mod,NOUN,O
,li,COMP,O
,kważi,ADV,O
,kull,QUAN,O
,min,PRON-INT,O
,jieħu,VERB,O
,l-,DEF,O
,għajnuna,NOUN,O
,jitpenġa,VERB,O
,bħala,PREP,O
,għażżien,ADJ,O
,u,CONJ-CORD,O
,parassita,NOUN,O
,",",X-PUN,O
,milli,CONJ-SUB,O
,nisimgħu,VERB,O
,dwar,PREP,O
,il-,DEF,O
,ħtiġiet,NOUN,O
,li,COMP,O
,għandhom,VERB-PSEU,O
,gruppi,NOUN,O
,soċjali,ADJ,O
,differenti,ADJ,O
,fis-,PREP-DEF,O
,soċjetà,NOUN,O
,",",X-PUN,O
,li,COMP,O
,jinsabu,VERB,O
,fi,PREP,O
,żvantaġġ,NOUN,O
,meta,CONJ-SUB,O
,mqabbla,PART-PASS,O
,ma',PREP,O
,ħaddieħor,PRON-INDEF,O
,.,X-PUN,O
,0,0,O
Sentence: 240,Kliem,NOUN,O
,Edwin,NOUN-PROP,B-PER
,Vassallo,NOUN-PROP,I-PER
,",",X-PUN,O
,f',PREP,O
,konformità,NOUN,O
,mal-,PREP-DEF,O
,mod,NOUN,O
,kif,PRON-INT,O
,qed,PROG,O
,jaġixxi,VERB,O
,l-,DEF,O
,gvern,NOUN,B-ORG
,",",X-PUN,O
,joħloq,VERB,O
,klassifikazzjonijiet,NOUN,O
,soċjali,ADJ,O
,ġodda,ADJ,O
,",",X-PUN,O
,li,COMP,O
,jwarrbu,VERB,O
,gruppi,NOUN,O
,sħaħ,ADJ,O
,u,CONJ-CORD,O
,jagħmlu,VERB,O
,minnhom,PREP-PRON,O
,il-,DEF,O
,mostri,NOUN,O
,ġodda',VERB,O
,fostna,VERB,O
,",",X-PUN,O
,għax,CONJ-SUB,O
,ma,NEG,O
,jikkonformawx,VERB,O
,mal-,PREP-DEF,O
,mudell,NOUN,O
,ta',GEN,O
,normalità,NOUN,O
,impost,PART-PASS,O
,minn,PREP,O
,klassi,NOUN,O
,dominanti,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 241,Dan,PRON-DEM,O
,huwa,PRON-PERS,O
,periklu,NOUN,O
,soċjali,ADJ,O
,kbir,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 242,minn,PREP,O
,Gaetano,NOUN-PROP,B-PER
,Micallef,NOUN-PROP,I-PER
,0,0,O
Sentence: 243,Lm,X-ABV,O
,"2,000",X-DIG,O
,kumpens,NOUN,O
,talli,CONJ-SUB,O
,kawża,NOUN,O
,ilha,VERB-PSEU,O
,pendenti,ADJ,O
,13,X-DIG,O
,#NAME?,X-ENG,O
,sena,NOUN,O
,0,0,O
Sentence: 244,Il-,DEF,O
,Prim,ADJ,B-ORG
,Awla,NOUN,I-ORG
,tal-,GEN-DEF,I-ORG
,Qorti,NOUN,I-ORG
,Ċivili,ADJ,I-ORG
,ordnat,VERB,O
,lill-,LIL-DEF,O
,Avukat,NOUN,B-ORG
,Ġenerali,ADJ,I-ORG
,jħallas,VERB,O
,raħħal,NOUN,O
,li,COMP,O
,jrabbi,VERB,O
,l-,DEF,O
,majjali,ADJ,O
,Lm,X-ABV,O
,"2,000",X-DIG,O
,f',PREP,O
,kumpens,NOUN,O
,talli,CONJ-SUB,O
,kawża,NOUN,O
,kontrih,PREP-PRON,O
,ilha,VERB-PSEU,O
,pendenti,ADJ,O
,xejn,PRON-INDEF,O
,inqas,ADJ,O
,minn,PREP,O
,13,X-DIG,O
,#NAME?,NOUN,O
,sena,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 245,Permezz,NOUN,O
,ta',GEN,O
,l-,DEF,O
,Avukati,PART-PASS,O
,Josè,NOUN-PROP,I-PER
,Herrera,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,Roberto,NOUN-PROP,B-PER
,Montalto,NOUN-PROP,I-PER
,",",X-PUN,O
,Daniel,NOUN-PROP,B-PER
,Bonnici,NOUN-PROP,I-PER
,ppreżenta,VERB,O
,rikors,NOUN,O
,fl-,PREP-DEF,O
,imsemmija,PART-PASS,O
,Qorti,NOUN,B-ORG
,fejn,PRON-INT,O
,ilmenta,NOUN,O
,mid-,PREP-DEF,O
,dewmien,NOUN,O
,biex,CONJ-SUB,O
,tinqata',VERB,O
,kawża,NOUN,O
,kontrih,PREP-PRON,O
,.,X-PUN,O
,0,0,O
Sentence: 246,Huwa,PRON-PERS,O
,qal,VERB,O
,li,COMP,O
,f',PREP,O
,Diċembru,NOUN-PROP,O
,",",X-PUN,O
,1993,X-DIG,O
,kien,KIEN,O
,ġie,VERB,O
,mixli,PART-PASS,O
,li,COMP,O
,rabba,NOUN,O
,majjali,ADJ,O
,illegalment,ADV,O
,u,CONJ-CORD,O
,wara,PREP,O
,li,COMP,O
,l-,DEF,O
,Prosekuzzjoni,NOUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,avukati,NOUN,O
,tiegħu,GEN-PRON,O
,ressqu,VERB,O
,x-,DEF,O
,xhieda,NOUN,O
,tagħhom,GEN-PRON,O
,",",X-PUN,O
,għamlu,VERB,O
,t-,DEF,O
,trattazzjonijiet,NOUN,O
,finali,ADJ,O
,u,CONJ-CORD,O
,l-,DEF,O
,kawża,NOUN,O
,tħalliet,VERB,O
,għas-,PREP-DEF,O
,sentenza,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 247,Dan,PRON-DEM,O
,kollu,QUAN,O
,ġara,VERB,O
,fis-,PREP-DEF,O
,sena,NOUN,O
,2004,X-DIG,O
,.,X-PUN,O
,0,0,O
Sentence: 248,Imma,CONJ-CORD,O
,minn,PREP,O
,dak,PRON-DEM,O
,iż-,DEF,O
,żmien,NOUN,O
,il,PREP,O
,hawn,ADV,O
,din,PRON-DEM,O
,is-,DEF,O
,sentenza,NOUN,O
,għadha,VERB-PSEU,O
,ma,NEG,O
,ngħatatx,VERB,O
,u,CONJ-CORD,O
,Bonnici,NOUN-PROP,B-PER
,lmenta,VERB,O
,li,COMP,O
,nkisirilu,VERB,O
,d-,DEF,O
,dritt,NOUN,O
,fundamentali,ADJ,O
,tiegħu,GEN-PRON,O
,għal,PREP,O
,smiegħ,NOUN,O
,xieraq,PART-ACT,O
,anke,FOC,O
,għall-,PREP-DEF,O
,fatt,NOUN,O
,li,COMP,O
,d-,DEF,O
,dewmien,NOUN,O
,ma,NEG,O
,kienx,KIEN,O
,tort,NOUN,O
,tiegħu,GEN-PRON,O
,.,X-PUN,O
,0,0,O
Sentence: 249,Fis-,PREP-DEF,O
,sentenza,NOUN,O
,tiegħu,GEN-PRON,O
,l-,DEF,O
,Imħallef,NOUN,O
,Tonio,NOUN-PROP,B-PER
,Mallia,NOUN-PROP,I-PER
,irrimarka,VERB,O
,li,COMP,O
,dewmien,NOUN,O
,ta',GEN,O
,iktar,ADJ,O
,minn,PREP,O
,11,X-DIG,O
,#NAME?,NOUN,O
,sena,NOUN,O
,biex,CONJ-SUB,O
,tingħata,VERB,O
,sentenza,NOUN,O
,la,CONJ-SUB,O
,hu,PRON-PERS,O
,ġustifikat,NOUN,O
,u,CONJ-CORD,O
,lanqas,FOC,O
,raġjonevoli,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 250,Dwar,PREP,O
,il-,DEF,O
,każ,NOUN,O
,imsemmi,PART-PASS,O
,qal,VERB,O
,li,COMP,O
,13,X-DIG,O
,#NAME?,X-ENG,O
,sena,NOUN,O
,biex,CONJ-SUB,O
,kawża,NOUN,O
,kriminali,ADJ,O
,tiġi,VERB,O
,konkluża,ADJ,O
,huwa,PRON-PERS,O
,żmien,NOUN,O
,eċċessiv,ADJ,O
,u,CONJ-CORD,O
,sostna,VERB,O
,li,COMP,O
,Bonnici,NOUN-PROP,B-PER
,kellu,VERB-PSEU,O
,raġun,NOUN,O
,fl-,PREP-DEF,O
,ilment,NOUN,O
,tiegħu,GEN-PRON,O
,u,CONJ-CORD,O
,għalhekk,ADV,O
,ordna,VERB,O
,li,COMP,O
,dan,PRON-DEM,O
,jingħata,VERB,O
,l-,DEF,O
,kumpens,NOUN,O
,imsemmi,PART-PASS,O
,.,X-PUN,O
Sentence: 251,li,COMP,O
,mhux,PRON-PERS-NEG,O
,jitħallew,VERB,O
,jarmaw,VERB,O
,0,0,O
Sentence: 252,Erba',NUM-CRD,O
,bejjiegħa,NOUN,O
,tal-,GEN-DEF,O
,Monti,NOUN,B-MISC
,li,COMP,O
,jarmaw,VERB,O
,fil-,PREP-DEF,O
,Belt,NOUN,B-LOC
,Valletta,NOUN-PROP,I-LOC
,Stephen,NOUN-PROP,B-PER
,Antoine,NOUN-PROP,I-PER
,Buhagiar,NOUN-PROP,I-PER
,",",X-PUN,O
,Mario,NOUN-PROP,B-PER
,Casa,NOUN-PROP,I-PER
,",",X-PUN,O
,Renald,NOUN-PROP,B-PER
,Attard,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,Christopher,NOUN-PROP,B-PER
,Micallef,NOUN-PROP,I-PER
,qegħdin,PROG,O
,jilmentaw,VERB,O
,quddiem,PREP,O
,il-,DEF,O
,Prim,ADJ,B-ORG
,Awla,NOUN,I-ORG
,tal-,GEN-DEF,O
,Qorti,NOUN,B-ORG
,Ċivili,ADJ,I-ORG
,li,COMP,O
,m',NEG,O
,humiex,PRON-PERS-NEG,O
,jitħallew,VERB,O
,jarmaw,VERB,O
,kif,PRON-INT,O
,għandhom,VERB-PSEU,O
,dritt,NOUN,O
,li,COMP,O
,jagħmlu,VERB,O
,.,X-PUN,O
,0,0,O
Sentence: 253,Huma,PRON-PERS,O
,qegħdin,PROG,O
,jagħmlu,VERB,O
,dan,PRON-DEM,O
,fi,PREP,O
,protest,NOUN,O
,ġudizzjarju,ADJ,O
,mressaq,PART-PASS,O
,minnhom,PREP-PRON,O
,u,CONJ-CORD,O
,mill-,PREP-DEF,O
,UĦM,X-ABV,B-ORG
,kontra,PREP,O
,Alan,NOUN-PROP,B-PER
,Debattista,NOUN-PROP,I-PER
,",",X-PUN,O
,id-,DEF,O
,Direttur,NOUN,B-MISC
,tas-,GEN-DEF,O
,Servizzi,NOUN,B-ORG
,tal-,GEN-DEF,I-ORG
,Kummerċ,NOUN,I-ORG
,fi,PREP,O
,ħdan,NOUN,O
,il-,DEF,O
,Ministeru,NOUN,B-ORG
,għall-,PREP-DEF,I-ORG
,Kompetittività,NOUN,I-ORG
,u,CONJ-CORD,I-ORG
,Komunikazzjoni,NOUN,I-ORG
,",",X-PUN,O
,il-,DEF,O
,Ministru,NOUN,B-MISC
,għall-,PREP-DEF,O
,Investiment,NOUN,B-ORG
,",",X-PUN,I-ORG
,Industrija,NOUN-PROP,I-ORG
,u,CONJ-CORD,I-ORG
,Teknoloġija,NOUN,I-ORG
,tal-,GEN-DEF,I-ORG
,Informazzjoni,NOUN,I-ORG
,",",X-PUN,O
,il-,DEF,O
,Ministru,NOUN,B-MISC
,għall-,PREP-DEF,O
,Kompetittività,NOUN,B-ORG
,u,CONJ-CORD,I-ORG
,Komunikazzjoni,NOUN,I-ORG
,u,CONJ-CORD,O
,s-,DEF,O
,Segretarju,NOUN,B-MISC
,Parlamentari,ADJ,I-MISC
,għan-,PREP-DEF,O
,Negozji,NOUN,B-ORG
,ż-,DEF,I-ORG
,żgħar,ADJ,I-ORG
,u,CONJ-CORD,I-ORG
,s-,DEF,I-ORG
,Self,ADJ,I-ORG
,-,X-PUN,I-ORG
,Employed,NOUN,I-ORG
,.,X-PUN,O
,0,0,O
Sentence: 254,Il-,DEF,O
,bejjiegħa,NOUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,UĦM,NOUN,B-ORG
,irreferew,VERB,O
,għall-,PREP-DEF,O
,ftehim,NOUN,O
,li,COMP,O
,kien,KIEN,O
,iffirmat,PART-PASS,O
,fit-,PREP-DEF,O
,18,X-DIG,O
,ta',GEN,O
,Mejju,NOUN-PROP,O
,li,COMP,O
,għadda,VERB,O
,bejn,PREP,O
,il-,DEF,O
,Ministru,NOUN,B-MISC
,għall-,PREP-DEF,O
,Investiment,NOUN,B-ORG
,",",X-PUN,I-ORG
,Industrija,NOUN-PROP,I-ORG
,u,CONJ-CORD,I-ORG
,Teknoloġija,NOUN,I-ORG
,tal-,GEN-DEF,I-ORG
,Informazzjoni,NOUN,I-ORG
,Austin,NOUN-PROP,B-PER
,Gatt,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,s-,DEF,O
,Segretarju,NOUN,B-MISC
,Parlamentari,ADJ,I-MISC
,fil-,PREP-DEF,O
,Ministeru,NOUN,B-ORG
,tal-,GEN-DEF,I-ORG
,Kompetizzjoni,NOUN,I-ORG
,u,CONJ-CORD,I-ORG
,Kompetittività,NOUN,I-ORG
,Edwin,NOUN-PROP,B-PER
,Vassallo,NOUN-PROP,I-PER
,fuq,PREP,O
,naħa,NOUN,O
,(,X-PUN,O
,f',PREP,O
,isem,NOUN,O
,il-,DEF,O
,Gvern,NOUN,B-ORG
,),X-PUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,UĦM,X-ABV,B-ORG
,",",X-PUN,O
,rappreżentata,PART-PASS,O
,mill-,PREP-DEF,O
,President,NOUN,O
,Gejtu,NOUN-PROP,B-PER
,Tanti,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,s-,DEF,O
,Segretarju,NOUN,B-MISC
,Ġenerali,ADJ,I-MISC
,Gejtu,NOUN-PROP,B-PER
,Vella,NOUN-PROP,I-PER
,",",X-PUN,O
,f',PREP,O
,isimhom,NOUN,O
,dwar,PREP,O
,il-,DEF,O
,post,NOUN,O
,li,COMP,O
,fih,PREP-PRON,O
,kellhom,VERB-PSEU,O
,jarmaw,VERB,O
,il-,DEF,O
,bejjiegħa,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 255,Huma,PRON-PERS,O
,semmew,VERB,O
,kif,PRON-INT,O
,l-,DEF,O
,Erbgħa,NOUN-PROP,O
,li,COMP,O
,għaddew,VERB,O
,",",X-PUN,O
,4,X-DIG,O
,ta',GEN,O
,Lulju,NOUN-PROP,O
,",",X-PUN,O
,irċevew,VERB,O
,mandat,NOUN,O
,ta',GEN,O
,inibizzjoni,NOUN,O
,minn,PREP,O
,Alan,NOUN-PROP,B-PER
,Debattista,NOUN-PROP,I-PER
,li,COMP,O
,b',PREP,O
,digriet,NOUN,O
,tal-,GEN-DEF,O
,Qorti,NOUN,B-ORG
,Ċivili,ADJ,I-ORG
,(,X-PUN,O
,Prim,ADJ,B-ORG
,Awla,NOUN-PROP,I-ORG
,),X-PUN,O
,kien,KIEN,O
,milqugħ,PART-PASS,O
,proviżorjament,ADV,O
,bil-,PREP-DEF,O
,konsegwenza,NOUN,O
,li,COMP,O
,huma,PRON-PERS,O
,ma,NEG,O
,jistgħux,VERB,O
,jarmaw,VERB,O
,u,CONJ-CORD,O
,jaqilgħu,VERB,O
,l-,DEF,O
,għixien,NOUN,O
,tagħhom,GEN-PRON,O
,.,X-PUN,O
,0,0,O
Sentence: 256,Debattista,NOUN-PROP,B-PER
,qed,PROG,O
,jgħid,VERB,O
,li,COMP,O
,l-,DEF,O
,permess,NOUN,O
,li,COMP,O
,kellu,VERB-PSEU,O
,biex,CONJ-SUB,O
,jarma,VERB,O
,bil-,PREP-DEF,O
,vann,NOUN,O
,fi,PREP,O
,Triq,NOUN,B-LOC
,il-,DEF,I-LOC
,Merkanti,ADJ,I-LOC
,kien,KIEN,O
,irtirat,VERB,O
,lilu,LIL-PRON,O
,u,CONJ-CORD,O
,issa,ADV,O
,hemm,HEMM,O
,jarmaw,VERB,O
,huma,PRON-PERS,O
,minfloku,PREP-PRON,O
,imma,CONJ-CORD,O
,l-,DEF,O
,bejjiegħa,NOUN,O
,qegħdin,PROG,O
,jgħidu,VERB,O
,li,COMP,O
,huma,PRON-PERS,O
,m',NEG,O
,għandhom,VERB-PSEU,O
,x',PRON-INT,O
,jaqsmu,VERB,O
,xejn,PRON-INDEF,O
,mal-,PREP-DEF,O
,fatt,NOUN,O
,li,COMP,O
,d-,DEF,O
,Direttur,NOUN,O
,tas-,GEN-DEF,O
,Servizzi,NOUN,B-ORG
,tal-,GEN-DEF,I-ORG
,Kummerċ,NOUN,I-ORG
,irtiralu,VERB,O
,l-,DEF,O
,liċenzja,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 257,Qegħdin,PROG,O
,isostnu,VERB,O
,li,COMP,O
,jekk,CONJ-SUB,O
,l-,DEF,O
,awtoritajiet,NOUN,O
,kompetenti,ADJ,O
,wettqu,VERB,O
,aġir,NOUN,O
,amministrattiv,ADJ,O
,illegali,ADJ,O
,",",X-PUN,O
,m',NEG,O
,għandhomx,VERB-PSEU,O
,ibatu,VERB,O
,għalih,PREP-PRON,O
,huma,PRON-PERS,O
,.,X-PUN,O
,0,0,O
Sentence: 258,Il-,DEF,O
,bejjiegħa,NOUN,O
,qegħdin,PROG,O
,jilmentaw,VERB,O
,li,COMP,O
,l-,DEF,O
,fatt,NOUN,O
,li,COMP,O
,mhumiex,PRON-PERS-NEG,O
,jitħallew,VERB,O
,jarmaw,VERB,O
,mhux,PRON-PERS-NEG,O
,biss,FOC,O
,qed,PROG,O
,itellifhom,VERB,O
,milli,CONJ-SUB,O
,jagħmlu,VERB,O
,l-,DEF,O
,qliegħ,NOUN,O
,",",X-PUN,O
,imma,CONJ-CORD,O
,qed,PROG,O
,jikser,VERB,O
,il-,DEF,O
,ftehim,NOUN,O
,milħuq,PART-PASS,O
,bejn,PREP,O
,il-,DEF,O
,Gvern,NOUN,B-ORG
,u,CONJ-CORD,O
,l-,DEF,O
,UĦM,X-ABV,B-ORG
,.,X-PUN,O
,0,0,O
Sentence: 259,Huma,PRON-PERS,O
,għalhekk,ADV,O
,qegħdin,PROG,O
,jitolbu,VERB,O
,li,COMP,O
,jitħallew,VERB,O
,jarmaw,VERB,O
,kif,PRON-INT,O
,ukoll,FOC,O
,qegħdin,PROG,O
,iżommu,VERB,O
,lil,LIL,O
,dawk,PRON-DEM,O
,li,COMP,O
,għamlu,VERB,O
,l-,DEF,O
,protest,NOUN,O
,kontrihom,PREP-PRON,O
,responsabbli,ADJ,O
,għal,PREP,O
,kull,QUAN,O
,danni,NOUN,O
,li,COMP,O
,qegħdin,PART-ACT,O
,isofru,VERB,O
,minħabba,PREP,O
,l-,DEF,O
,aġir,NOUN,O
,tagħhom,GEN-PRON,O
,.,X-PUN,O
,0,0,O
Sentence: 260,Il-,DEF,O
,protest,NOUN,O
,kien,KIEN,O
,ippreżentat,PART-PASS,O
,mill-,PREP-DEF,O
,Avukat,NOUN,B-MISC
,Ian,NOUN-PROP,B-PER
,Spiteri,NOUN-PROP,I-PER
,Bailey,NOUN-PROP,I-PER
,.,X-PUN,O
,0,0,O
Sentence: 261,minn,PREP,O
,Joe,NOUN-PROP,B-PER
,Chetcuti,NOUN-PROP,I-PER
,0,0,O
Sentence: 262,Il-,DEF,O
,G,X-ABV,O
,20,X-DIG,O
,summit,NOUN,O
,0,0,O
Sentence: 263,Din,PRON-DEM,O
,il-,DEF,O
,ġimgħa,NOUN,O
,",",X-PUN,O
,f',PREP,O
,av,NOUN,O
,­,ADJ,O
,ve,ADJ,O
,­,NOUN,O
,ni,VERB,O
,­,INT,O
,ment,ADV,O
,bla,PREP,O
,ebda,QUAN,O
,pre,NOUN,O
,­,X-FOR,O
,ċe,X-FOR,O
,­,X-FOR,O
,dent,NOUN,O
,",",X-PUN,O
,iltaqgħu,VERB,O
,f',PREP,O
,summit,NOUN,O
,f',PREP,O
,Londra,NOUN-PROP,B-LOC
,l-,DEF,O
,akbar,ADJ,O
,20,X-DIG,O
,ekonomija,NOUN,O
,tad-,GEN-DEF,O
,dinja,NOUN,O
,biex,CONJ-SUB,O
,jiddiskutu,VERB,O
,l-,DEF,O
,kol,NOUN,O
,­,INT,O
,lass,NOUN,O
,ekonomku,ADJ,O
,li,COMP,O
,daħlet,VERB,O
,fih,PREP-PRON,O
,l-,DEF,O
,ekonomija,NOUN,O
,dinjija,ADJ,O
,bil-,PREP-DEF,O
,kriżi,NOUN,O
,finanzjarja,NOUN,O
,li,COMP,O
,kellna,VERB-PSEU,O
,s-,DEF,O
,sena,NOUN,O
,l-,DEF,O
,oħra,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 264,Il-,DEF,O
,mexxejja,NOUN,O
,tal-,GEN-DEF,O
,G,X-ABV,O
,20,X-DIG,O
,",",X-PUN,O
,kif,PRON-INT,O
,ġie,VERB,O
,mlaqqam,PART-PASS,O
,dan,PRON-DEM,O
,il-,DEF,O
,grupp,NOUN,O
,tal-,GEN-DEF,O
,aktar,ADV,O
,20,X-DIG,O
,pajjiż,NOUN,O
,ekonomikament,ADV,O
,b',PREP,O
,saħħtu,NOUN,O
,",",X-PUN,O
,ftehmu,VERB,O
,li,COMP,O
,jagħtu,VERB,O
,stimolu,VERB,O
,lill-,LIL-DEF,O
,kummerċ,NOUN,O
,dinji,NOUN,O
,b',PREP,O
,pakkett,NOUN,O
,li,COMP,O
,jlaħħaq,VERB,O
,spiza,NOUN,O
,ta',GEN,O
,1.1,X-DIG,O
,triljun,NOUN,O
,dollaru,NOUN,O
,",",X-PUN,O
,li,COMP,O
,jintroduċu,VERB,O
,regolamentazzjoni,NOUN,O
,komuni,ADJ,O
,fuq,PREP,O
,entitajiet,NOUN,O
,bankarji,ADJ,O
,u,CONJ-CORD,O
,fi,PREP,O
,­,NOUN,O
,nanzjarji,NOUN,O
,fosthom,PREP-PRON,O
,dawk,PRON-DEM,O
,li,COMP,O
,għandhom,VERB-PSEU,O
,x',PRON-INT,O
,jaqsmu,VERB,O
,ma,NEG,O
,djun,NOUN,O
,ħżiena,NOUN,O
,u,CONJ-CORD,O
,oħrajn,NOUN,O
,li,COMP,O
,jesiġu,VERB,O
,kontroll,NOUN,O
,iebes,ADJ,O
,fuq,PREP,O
,is-,DEF,O
,salarji,NOUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,prekaċi,NOUN,O
,tal-,GEN-DEF,O
,bankiera,NOUN,O
,",",X-PUN,O
,li,COMP,O
,ma,NEG,O
,jippermettux,VERB,O
,lil,LIL,O
,min,PRON-INT,O
,jadotta,VERB,O
,miżuri,VERB,O
,protez,NOUN,O
,­,X-BOR,O
,zjo,NOUN,O
,­,X-ABV,O
,nis,VERB,O
,­,X-ABV,O
,ti,VERB,O
,",",X-PUN,O
,u,CONJ-CORD,O
,li,COMP,O
,jsemmu,VERB,O
,u,CONJ-CORD,O
,jħammru,VERB,O
,wiċċ,NOUN,O
,kull,QUAN,O
,min,PRON-INT,O
,jippermetti,VERB,O
,politika,NOUN,O
,ta',GEN,O
,ħabi,NOUN,O
,fil-,PREP-DEF,O
,qasam,NOUN,O
,finanzjarju,ADJ,O
,jew,CONJ-CORD,O
,jippermetti,VERB,O
,sistemi,NOUN,O
,li,COMP,O
,jinkoraġġixxu,VERB,O
,evażjoni,NOUN,O
,tat-,GEN-DEF,O
,taxxa,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 265,Qabel,PREP,O
,ma,COMP,O
,beda,VERB,O
,s-,DEF,O
,summit,NOUN,O
,kellna,VERB-PSEU,O
,ħafna,QUAN,O
,trikkitrakki,NOUN,O
,min-,PREP-DEF,O
,naħa,NOUN,O
,ta',GEN,O
,Franza,NOUN-PROP,B-LOC
,u,CONJ-CORD,O
,xi,QUAN,O
,ħsejjes,NOUN,O
,oħ,ADJ,O
,­,X-ABV,O
,rajn,NOUN,O
,min-,PREP-DEF,O
,naħa,NOUN,O
,tal-,GEN-DEF,O
,Ġermanja,NOUN-PROP,B-LOC
,",",X-PUN,O
,li,COMP,O
,kienu,KIEN,O
,qegħdin,PROG,O
,jisħqu,VERB,O
,fuq,PREP,O
,l-,DEF,O
,aħ,NOUN,O
,­,INT,O
,ħar,VERB,O
,żewġ,NUM-CRD,O
,punti,NOUN,O
,li,COMP,O
,semmejt,VERB,O
,hawn,ADV,O
,fuq,ADV,O
,.,X-PUN,O
,0,0,O
Sentence: 266,Nicholas,VERB,B-PER
,Sarkozy,NOUN-PROP,I-PER
,saħansitra,FOC,O
,anki,FOC,O
,hedded,VERB,O
,li,COMP,O
,jekk,CONJ-SUB,O
,ma,NEG,O
,jin,VERB,O
,­,X-ABV,O
,għatax,VERB,O
,widen,NOUN,O
,jitlaq,VERB,O
,il-,DEF,O
,barra,ADV,O
,mis-,PREP-DEF,O
,summit,NOUN,O
,u,CONJ-CORD,O
,jħarbat,VERB,O
,kollox,PRON-INDEF,O
,.,X-PUN,O
,0,0,O
Sentence: 267,Safejn,NOUN-PROP,O
,naf,VERB,O
,jien,PRON-PERS,O
,ħadd,PRON-INDEF,O
,ma,NEG,O
,hedded,VERB,O
,lil,LIL,O
,Sarkozy,NOUN-PROP,B-PER
,b',PREP,O
,iżolament,ADV,O
