id,tokens,ner_tags
 349,"['ùIl', '-', 'plejer', 'Żvediż', 'Zlatan', 'Ibrahimovic', 'minn', 'żmien', 'għal', 'żmien', 'juri', 'ruħu', 'fuq', 'il-', 'mezzi', 'tax-', 'xandir', 'u', 'dejjem', 'irid', 'ikun', 'kontroversjali', '.']","[5, 5, 5, 2, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 350,"['Ibrahimovic', 'dan', 'l-', 'aħħar', 'inkesa', ""b'"", 'ħamsin', 'isem', 'impinġija', 'fuqu', ',', 'fejn', 'il-', 'plejer', 'Żvediż', 'qal', 'li', 'dan', 'għamlu', 'bħala', 'kampanja', 'kontra', 'l-', 'ġuħ', 'fid-', 'dinja', '.']","[8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 351,"['Il-', 'plejer', 'internazzjonali', 'Malti', 'Nicki', 'Delre', 'ngħaqad', ""ma'"", 'Lija', 'Athletic', 'Futsal', ',', 'li', 'tagħhom', ""diġa'"", 'kien', 'kowċ', '.']","[5, 5, 5, 2, 8, 3, 5, 5, 0, 7, 7, 5, 5, 5, 5, 5, 5, 5]"
 352,"['Din', 'l-', 'aħbar', 'tasal', 'biss', 'ftit', 'jiem', 'wara', 'li', 'l-', 'istess', 'Delre', 'ħabbar', 'tmiem', 'l-', 'avventura', 'tiegħu', ""ma'"", 'Balzan', 'Futsal', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 0, 7, 5]"
 353,"['Iktar', 'aħbarijiet', 'mix-', 'xena', 'tal-', 'futbol', 'lokali', 'fuq', 'Replay', '(', 'Net', 'Television', ')', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 0, 7, 5, 5]"
 354,"['Copyright', '©', '2014']","[5, 5, 5]"
 355,"['L-', 'ewwel', 'round', ""ta'"", 'partiti', 'mis-', 'Serie', 'A', 'se', 'joffri', 'ġewġ', 'konfronti', 'li', 'wieħed', ""m'"", 'għandux', 'jitlef', 'u', 'l-', 'kowċis', 'involuti', 'qed', 'jistennew', 'bil-', 'ħerqa', 'din', 'l-', 'isfida', '.']","[5, 5, 5, 5, 5, 5, 2, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 356,"['Il-', 'programm', 'tal-', 'kampjonat', 'kien', 'preġentat', 'uffiċjalment', 'it-', 'Tnejn', 'fejn', 'mill-', 'ewwel', 'ġurnata', 'tal-', '2014', '-', '15', 'hemm', 'ġewġ', 'partiti', 'li', 'jispikkaw', 'mill-', 'ewwel', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 357,"['Roma', 'jilqgħu', 'lil', 'Fiorentina', 'u', 'Lazio', 'jmisshom', 'għand', 'Milan', '.']","[0, 5, 5, 0, 5, 0, 5, 5, 0, 5]"
 358,"['L-', 'isfida', 'bejn', 'Roma', 'u', 'Fiorentina', 'tidher', 'waħda', 'nteressanti', 'bil-', 'klabbs', 'jispiċċaw', 'fit-', 'tieni', 'u', 'r-', ""raba'"", 'post', 'rispettivament', 'l-', 'istaġun', 'li', 'għadda', 'u', 'għandhom', 'jerġgħu', 'jkunu', 'fost', 'l-', 'isfidanti', '.']","[5, 5, 5, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 359,"['U', 'għalkemm', 'il-', 'polza', 'kabbret', 'ir-', 'riskju', 'li', 'Rudi', 'Garcia', 'jew', 'Vincenzo', 'Montella', 'se', 'jkunu', 'qed', 'itemmu', 'l-', 'aħħar', 'ġimgħa', ""ta'"", 'Awwissu', ""b'"", 'diġappunt', ',', 'ħadd', 'mill-', 'kowċis', 'ma', 'jidher', 'diġappuntat', 'bil-', 'polza', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 360,"['Il-', 'verita`', 'hi', 'li', 'qatt', 'ma', 'nkunu', 'nafu', 'qabel', 'il-', 'logħba', 'jekk', 'il-', 'kalendarju', 'hux', 'poġittiv', 'jew', 'le', 'għalina', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 361,"[""Nista'"", 'ngħid', 'li', 'fuq', 'il-', 'karta', 'hi', 'logħba', 'kbira', 'kontra', 'Fiorentina', 'għaliex', ""tista'"", 'tkun', 'konfront', 'mill-', 'isbaħ', ',', 'qal', 'Garcia', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5]"
 362,"['Li', 'se', 'nibdew', 'kontra', 'Roma', 'hu', 'impenn', 'iebes', 'imma', 'motivazzjoni', 'oħra', 'għalina', ',', 'qal', 'Montella', '.']","[5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5]"
 363,"['Waqt', 'li', 'Milan', '(', 'fit-', 'tmien', 'post', ')', 'u', 'Lazio', '(', 'fis-', ""seba'"", 'post', ')', 'spiċċaw', 'l-', 'isfel', 'minn', 'Roma', 'u', 'Fiorentina', 'fil-', 'klassifika', ',', 'il-', 'konfront', 'se', 'jkun', 'interessanti', 'wkoll', 'għaliex', 'it-', 'tnejn', 'qed', 'jippruvaw', 'ipattu', 'għad-', 'disfatta', 'li', 'kellhom', 'is-', 'sena', 'l-', 'oħra', '.']","[5, 5, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 364,"['Il-', 'kowċ', 'il-', 'ġdid', ""ta'"", 'Milan', 'Filippo', 'Inzaghi', 'kien', 'kuntent', 'li', 'fl-', 'ewwel', 'tliet', 'rounds', 'se', 'jkollhom', 'ġewġ', 'partiti', ""f'"", 'darhom', 'imma', 'rrimarka', 'l-', 'fatt', 'li', 'se', 'jkunu', 'partiti', 'diffiċli', 'kontra', 'timijiet', 'li', 'spiċċaw', 'fl-', 'ewwel', 'nofs', 'tal-', 'klassifika', 'l-', 'istaġun', 'li', 'għadda', ',', 'Lazio', ',', 'Parma', '(', 'fis-', 'sitt', 'post', ')', 'u', 'ċ-', 'Champions', 'renjanti', 'Juventus', '.']","[5, 5, 5, 5, 5, 0, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5]"
 365,"['Hu', 'bla', 'dubju', 'bidu', 'mpenjattiv', 'u', 'importanti', 'għall-', 'istaġun', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 366,"['Se', 'nippruvaw', 'nibdew', 'fuq', 'sieq', 'tajba', '.']","[5, 5, 5, 5, 5, 5, 5]"
 367,"['Il-', 'fatt', 'li', 'se', 'nilagħbu', 'ġewġ', 'partiti', 'minn', 'tlieta', ""f'"", 'San', 'Siro', ""jista'"", 'jkun', 'vantaġġ', ',', 'qal', 'il-', 'kowċ', ""ta'"", '40', 'sena', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 368,"['Imma', 'l-', 'kowċ', ""ta'"", 'Lazio', 'Stefano', 'Pioli', 'ma', 'jidhirx', 'li', 'ħa', 'gost', 'li', 'se', 'jkollu', 'jmur', ""f'"", 'San', 'Siro', '.']","[5, 5, 5, 5, 0, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5]"
 369,"['Hi', 'bidu', 'eċċitanti', '.']","[5, 5, 5, 5]"
 370,"['Ftehim', 'addizzjonali', 'għall-', 'Ftehim', 'li', 'jikkonċerna', 'ċerti', 'prodotti', ""ta'"", 'l-', 'industrija', ""ta'"", 'l-', 'arloġġi', 'u', 'l-', 'arloġġi', ""ta'"", 'l-', 'idejn', 'bejn', 'il-', 'Komunità', 'Ekonomika', 'Ewropea', 'u', 'l-', 'Istati', 'Membri', 'tagħha', 'u', 'l-', 'Konfederazzjoni', 'Svizzera', '[', '1', ']']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 5, 5, 0, 7, 5, 5, 5, 0, 7, 5, 5, 5]"
 371,"['IL-', 'KUNSILL', 'TAL-', 'KOMUNITAJIET', 'EWROPEW', 'min-', 'naħa', 'l-', 'waħda', ',', 'u']","[5, 0, 7, 7, 7, 5, 5, 5, 5, 5, 5]"
 372,"['L-', 'KUNSILL', 'TAL-', 'FEDERAZZJONI', 'SVIZZERA', ',', 'min-', 'naħa', 'l-', 'oħra', ',']","[5, 0, 7, 7, 7, 5, 5, 5, 5, 5, 5]"
 373,"['BILLI', 'Ftehim', 'li', 'jikkonċerna', 'prodotti', ""ta'"", 'l-', 'industrija', ""ta'"", 'l-', 'arloġġi', 'u', 'l-', 'arloġġi', ""ta'"", 'l-', 'idejn', 'bejn', 'il-', 'Komunità', 'Ekonomika', 'Ewropea', 'u', 'l-', 'Istati', 'Membri', 'tagħha', 'u', 'l-', 'Konfederazzjoni', 'Svizzera', 'kien', 'iffirmat', ""f'"", 'Ġinevra', 'fit-', '30', ""ta'"", 'Ġunju', '1967', ';']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 5, 5, 0, 7, 5, 5, 5, 0, 7, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
 374,"['BILLI', 'huwa', 'meħtieġ', 'għall-', 'iffunzjonar', 'kif', 'imiss', ""ta'"", 'dak', 'il-', 'Ftehim', 'li', 'jiġu', 'adottati', 'dispożizzjonijiet', 'addizzjonali', ';']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 375,"['BILLI', 'l-', 'ordinanza', 'tal-', 'Kunsill', 'tal-', 'Federazzjoni', 'Svizzera', 'tat-', '23', ""ta'"", 'Diċembru', '1971', 'tirregola', 'lużu', 'tad-', 'deskrizzjoni', 'Svizzera', 'għall-', 'arloġġi', ""ta'"", 'l-', 'idejn', ';']","[5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
 376,"['BILLI', 'teżisti', 'kooperazzjoni', 'mill-', 'qrib', 'fl-', 'industrija', ""ta'"", 'l-', 'arloġġi', 'u', 'l-', 'arloġġi', ""ta'"", 'l-', 'idejn', 'bejn', 'il-', 'Komunità', 'Ekonomika', 'Ewropea', 'u', 'l-', 'Isvizzera', ';']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 5, 5, 1, 5]"
 377,"['WAQT', 'LI', 'TITTIEĦED', 'NOTA', ""ta'"", 'abolizzjoni', ',', 'fl-', 'istess', 'żmien', 'li', 'dan', 'il-', 'Ftehim', 'jidħol', 'fis-', 'seħħ', ',', ""ta'"", 'l-', 'għotjiet', ""ta'"", 'razzjonalizzazzjoni', 'akkordati', 'minn', 'Ebauches', 'SA', 'u', 'ASUAG', 'u', ""ta'"", 'l-', 'abolizzjoni', 'simultanja', 'tal-', 'kwota', 'msemmija', 'fil-', 'punt', 'B', '3', '(', 'b', ')', 'tal-', 'Ftehim', 'imsemmi', 'hawn', 'fuq', ',']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 378,"['Il-', 'Ftehim', 'tħejja', 'fil-', 'lingwa', 'Franċiża', 'biss', '.']","[5, 5, 5, 5, 5, 2, 5, 5]"
 379,"['FTIEHMU', 'dan', 'li', 'ġej', ':']","[5, 5, 5, 5, 5]"
 380,"['Artikolu', '1']","[5, 5]"
 381,"['It-', 'tnaqqis', 'fit-', 'tariffa', 'speċifikat', 'fl-', 'Artikoli', '1', 'u', '5', 'tal-', 'Ftehim', 'tat-', '30', ""ta'"", 'Ġunju', '1967', 'għandu', 'jidħol', 'fis-', 'seħħ', 'fl-', 'istess', 'żmien', ""ta'"", 'dan', 'il-', 'Ftehim', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 382,"['Artikolu', '2']","[5, 5]"
 383,"['Sabiex', 'arloġġ', ""b'"", 'mekkaniżmu', ""ta'"", 'manifattura', 'Svizzera', 'fir-', 'rigward', ""ta'"", 'mhux', 'anqas', 'minn', '50', '%', 'tal-', 'valur', 'tal-', 'partijiet', 'kollha', 'kostitwenti', 'inkluża', 'l-', 'iżpiża', 'għall-', 'immuntar', 'skond', 'l-', 'Artikolu', '2', '(', '2', ')', '(', 'b', ')', ""ta'"", 'l-', 'ordinanza', 'tal-', 'Kunsill', 'tal-', 'Federazzjoni', 'Svizzera', 'tat-', '23', ""ta'"", 'Diċembru', '1971', 'li', 'tirregola', 'l-', 'użu', 'tad-', 'deskrizzjoni', 'Svizzera', 'għall-', 'arloġġi', ""ta'"", 'l-', 'idejn', ""jista'"", 'jitqies', 'li', 'jkun', 'Svizzeru', ',', 'għandha', 'tiġi', 'stabbilita', 'proċedura', ""ta'"", 'ċertifikazzjoni', 'bejn', 'l-', 'Isvizzera', 'u', 'l-', 'Komunità', 'skond', 'ir-', 'regoli', 'li', 'ġejjin', ':']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 2, 5, 5, 5, 5, 5, 5]"
 384,"['Mekkaniżmi', 'mhux', 'raffinati', ""ta'"", 'arloġġi', ""ta'"", 'l-', 'idejn', 'manifatturati', 'fil-', 'Komunità', 'u', 'elenkati', 'fl-', 'Anness', 'li', 'jinsab', 'mal-', 'Ftehim', ',', 'u', 'li', 'jirregolaw', 'organi', 'u', 'partijiet', 'oħra', 'kostitwenti', 'tal-', 'mekkaniżmu', ""ta'"", 'l-', 'arloġġi', ""ta'"", 'l-', 'idejn', 'manifatturati', 'fil-', 'Komunità', 'u', 'komplementari', 'għall-', 'movimenti', 'mhux', 'raffinati', ""ta'"", 'manifattura', 'Svizzera', 'jew', 'Komunitarja', ',', 'għandhom', 'jitqiesu', 'li', 'jkunu', 'ekwivalenti', 'fil-', 'kwalità', 'għal', 'mekkaniżmi', 'mhux', 'raffinati', 'u', 'partijiet', ""ta'"", 'manifattura', 'Svizzera', ""ma'"", 'karatteristiċi', 'tekniċi', 'komparabbli', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5]"
 385,"['Għandu', 'jinftiehem', 'li', 'arloġġi', ""ta'"", 'l-', 'idejn', 'u', 'mekkaniżmi', ""ta'"", 'arloġġi', ""ta'"", 'l-', 'idejn', 'immuntati', 'minn', 'dawn', 'il-', 'mekkaniżmi', 'mhux', 'raffinati', 'u', 'partijiet', 'għandhom', 'jissodisfaw', 'il-', 'ħtiġiet', 'statutorji', ""ta'"", 'kontroll', 'tekniku', 'fl-', 'Isvizzera', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
 386,"['Il-', 'lista', 'speċifikata', 'fil-', 'paragrafu', '1', ""ta'"", 'dan', 'l-', 'Artikolu', ""ta'"", 'mekkaniżmi', 'mhux', 'raffinati', 'manifatturati', 'fil-', 'Komunità', 'għandha', 'tiġi', 'aġġornata', 'regolarment', 'bil-', 'mod', 'li', 'ġej', ':']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 387,"['Ix-', 'Chambre', 'suisse', 'de', 'l', 'horlogerie', 'il-', 'kalibru', 'ġdid', 'jew', 'kalibri', 'ġodda', 'fl-', 'imsemmija', 'lista', 'minnufih', '.']","[5, 0, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 388,"['Fil-', 'każ', ""ta'"", 'kwistjoni', 'dwar', 'l-', 'ekwivalenza', 'tal-', 'kwalità', ',', 'il-', 'kwistjoni', 'għandha', 'tiġi', 'riferita', 'minnufih', 'minn', 'xi', 'parti', 'interessata', 'lill-', 'Kumitat', 'Konġunt', 'previst', 'fl-', 'Artikolu', '9', 'tal-', 'Ftehim', 'tat-', '30', ""ta'"", 'Ġunju', '1967', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 389,"['L-', 'ewwel', 'parti', 'li', 'tiddeċiedi', 'dan', 'għandha', ',', 'fuq', 'l-', 'inizjattiva', 'tagħha', 'stess', ',', 'tfittex', 'opinjoni', 'esperta', 'konġunta', 'mill-', 'istitut', 'għall-', 'kontroll', 'uffiċjali', 'tal-', 'kwalità', 'fl-', 'industrija', 'Svizzera', ""ta'"", 'l-', 'arloġġi', 'u', 'l-', 'arloġġi', ""ta'"", 'l-', 'idejn', 'flimkien', 'ma', 'istitut', 'kwalifikat', 'li', 'jikkorrispondi', 'fil-', 'Komunità', 'nominat', 'mill-', 'parti', 'interessata', 'fil-', 'Komunità', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 2, 5]"
 390,"['Ħafna', 'huma', 'tal-', 'fehma', 'li', 'meta', 'ssemmi', 'l-', 'Gozo', 'Channel', 'tkun', 'qed', 'issemmi', 'kumpanija', 'falluta', ',', 'kumpanija', 'diżorganizzata', 'u', 'li', 'tagħti', 'servizz', 'kif', 'ġieb', 'u', 'laħaq', 'lill-', 'klijenti', 'tagħha', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 391,"['Meta', 'l-', 'verità', 'hi', 'ferm', 'u', 'ferm', 'differenti', 'minn', 'hekk', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 392,"['Għax', 'din', 'il-', 'kumpanija', 'tagħti', 'servizz', 'kontinwu', 'u', 'bla', 'waqfien', 'lill-', 'Għawdxin', 'u', 'l-', 'Maltin', 'li', 'jridu', 'jaqsmu', 'l-', 'fliegu', 'matul', 'is-', 'sena', 'kollha', ',', 'xemx', 'jew', 'xita', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 393,"['Għandha', 'ħaddiema', 'li', 'jagħmlu', 'ħafna', 'xogħol', 'li', 'ma', 'jidhirx', 'li', 'l-', 'klijenti', 'joħduh', ""b'"", 'ovvju', 'u', 'għandhom', 'ekwipaġġ', ""ta'"", 'kaptana', 'u', 'baħrin', 'li', 'xogħolhom', 'jafuh', 'sew', ',', 'filwaqt', 'li', 'l-', 'vapuri', 'tal-', 'Gozo', 'Channel', 'jingħataw', 'manteniment', 'kontinwu', 'u', 'jinżammu', 'ferm', 'tajjeb', 'mill-', 'kaptana', 'u', 'l-', 'baħrin', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 394,"['Hemm', '12', '#NAME?', 'kaptan', ',', 'kollha', 'rġiel', ',', 'mal-', 'Gozo', 'Channel', ',', '3', 'minnhom', 'Għawdxin']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 2]"
 395,"['Dan', 'kollu', 'sirt', 'nafu', 'meta', 'l-', 'Kaptan', 'Manwel', 'Debattista', 'minn', ""ta'"", 'Kerċem', ""laqa'"", 'l-', 'istedina', 'tiegħi', 'li', ""nitla'"", 'fuq', 'il-', 'bridge', 'biex', 'nagħmillu', 'intervista', 'waqt', 'vjaġġ', 'bir-', 'ritorn', 'bejn', 'Għawdex', 'u', 'Malta', '.']","[5, 5, 5, 5, 5, 5, 8, 3, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5]"
 396,"['Għażilt', 'li', 'mmur', 'ningħaqad', 'mal-', 'kaptan', 'Debattista', 'fuq', 'il-', 'vjaġġ', 'tat-', '8.15', 'am', 'mill-', 'port', 'tal-', 'Imġarr', 'u', 'tad-', '9', 'am', 'miċ-', 'Ċirkewwa', 'għal', 'Għawdex', '.']","[5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 1, 4, 4, 5, 5, 5, 5, 5, 1, 5, 1, 5]"
 397,"['Manwel', 'Debattista', ""ta'"", '33', 'sena', 'hu', 'l-', 'iżgħar', 'kaptan', 'tal-', 'flotta', ""ta'"", '12', '#NAME?', 'kaptan', 'li', 'għandha', 'l-', 'Gozo', 'Channel', 'u', 'li', 'huma', 'kollha', 'rġiel', '.']","[8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5]"
 398,"['Hu', 'wkoll', 'wieħed', 'minn', 'tliet', 'Kaptani', 'Għawdxin', 'li', 'għandha', 'din', 'il-', 'flotta', '.']","[5, 5, 5, 5, 5, 2, 6, 5, 5, 5, 5, 5, 5]"
 399,"['Il-', 'Kaptan', 'Debattista', 'issa', 'ilu', '8', 'snin', 'kaptan', 'u', 'qabel', 'laħaq', 'għamel', ""erba'"", 'snin', 'bħala', 'Chief', 'Officer', 'mal-', 'istess', 'kumpanija', '.']","[5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 6, 5, 5, 5, 5]"
 400,"['Kull', 'vjaġġ', 'bir-', 'ritorn', 'il-', 'vapur', 'jaħli', '450', 'litru', 'fuel']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 401,"['Qalli', 'li', 'x-', 'shift', 'tiegħu', 'kien', 'beda', 'fl-', '4', 'am', 'u', 'jispiċċa', ""f'"", 'nofsinhar', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 402,"[""F'"", 'dan', 'ix-', 'shift', 'hu', 'jagħmel', 'ħames', 'vjaġġi', 'li', 'fihom', 'jinħlew', '2,300', 'litru', 'diesel', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 403,"['Tlabtu', 'jgħidli', 'kemm', 'għandhom', 'horse', 'power', 'il-', 'magni', 'fejn', 'qalli', 'li', 'l-', 'magni', 'tal-', 'vapur', 'jaħdmu', 'bl-', 'elettriku', 'li', 'joħduh', 'mill-', ""erba'"", 'ġeneraturi', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 404,"['Aħna', 'nħaddmu', 'tlieta', 'minnhom', 'u', 'ġeneratur', 'minnhom', 'inħalluh', 'stand', 'by', 'għal', 'li', ""jista'"", ""jinqala'"", '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 405,"['Huma', 'l-', 'ħafna', 'li', 'jaħsbu', 'li', 'l-', 'Kaptana', ""ta'"", 'Gozo', 'Channel', 'qatt', 'ma', 'jħaddmu', 'l-', ""erba'"", 'magni', 'biex', 'jiffrankaw', 'il-', 'ħela', 'u', 'li', 'jekk', 'jagħmlu', 'dan', 'il-', 'vjaġġ', 'jieħu', 'bin-', 'nofs', 'tal-', '25', 'minuta', 'li', 'jieħu', '.']","[5, 5, 5, 5, 5, 5, 5, 2, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 406,"['Hi', 'biss', 'perċezzjoni', 'qalli', 'l-', 'Kaptan', '.']","[5, 5, 5, 5, 5, 2, 5]"
 407,"['Naħdmu', 'bi', '3', 'ġeneraturi', 'u', 'jekk', 'inħaddmu', 'r-', 'raba', 'wieħed', 'kulma', 'jkun', 'hemm', 'differenza', 'hu', ""ta'"", 'tliet', 'minuti', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 408,"['U', 'għal', 'dawn', 'it-', 'tliet', 'minuti', 'jinħela', 'ħafna', 'aktar', 'fuel', 'u', 'ħafna', 'wear', 'and', 'tear', 'għalxejn', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 409,"['Il-', 'vapuri', 'jkollhom', '30', 'tunellata', ""ta'"", 'drenaġġ', 'li', 'jinġabru', 'minn', 'bawżers', 'darbtejn', 'fil-', 'ġimgħa']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 410,"['Aktar', 'mid-', 'duħħan']","[5, 5, 5]"
