id,tokens,ner_tags
 3504,"['Dat', 'gaven', 'de', 'regeringspartijen', 'Ecolo', 'en', 'Agalev', 'te', 'kennen', 'bij', 'de', 'presentatie', 'van', 'hun', 'verlanglijstje', 'over', 'deze', 'problematiek', '.']","[0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3505,['Brussel'],[3]
 3506,"['De', 'groenen', 'verwachten', 'dat', 'België', ',', 'als', 'voorzitter', 'van', 'de', 'EU', ',', 'in', 'de', 'tweede', 'helft', 'van', 'volgend', 'jaar', 'op', 'dit', 'vlak', 'een', 'tandje', 'bijsteekt', '.']","[0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3507,"['Daarnaast', 'wordt', 'het', 'ook', 'dringend', 'tijd', 'voor', 'een', ""'"", 'actieve', 'migratiepolitiek', ""'"", ',', 'vinden', 'de', 'groenen', '--', 'dat', 'wil', 'zeggen', 'een', 'gecontroleerde', 'afbouw', 'van', 'de', 'migratiestop', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3508,"['(', 'BE', ')']","[0, 2, 0]"
 3509,"['Migratiepolitiek', 'maar', 'ook', 'de', 'strijd', 'tegen', 'de', 'mensenhandel', 'moeten', 'Europees', 'gecoördineerd', 'worden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0]"
 3510,"['De', 'groenen', 'leggen', 'nu', 'al', 'twee', 'extra', 'klemtonen', 'op', 'een', 'uitbreiding', 'van', 'het', 'asielrecht', ':', 'oorlogsontheemden', 'moeten', '(', 'zoals', 'in', 'het', 'regeerakkoord', 'is', 'ingeschreven', ')', 'een', 'tijdelijk', 'verblijfsstatuut', 'krijgen', 'en', 'ook', 'niet-begeleide', 'minderjarigen', 'verdienen', 'een', 'apart', 'statuut', '.']","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3511,"['Bart', 'Eeckhout']","[2, 4]"
 3512,"['Groenen', 'ongeduldig', 'over', 'hervorming', 'asiel-', 'en', 'migratiebeleid']","[6, 0, 0, 0, 0, 0, 0]"
 3513,"['""', 'Het', 'verschil', 'tussen', 'de', 'burgerlijke', 'kaart', 'en', 'de', 'immatriculatiekaart', 'was', 'vooral', 'juridisch', '""', ',', 'herinnert', 'Kanza', 'zich', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
 3514,"['Hoe', 'België', 'de', 'Kongolezen', 'beschaafde']","[0, 3, 0, 6, 0]"
 3515,"['Ze', 'zagen', 'met', 'lede', 'ogen', 'toe', 'hoe', 'de', 'évolués', 'zich', 'na', 'WO', 'II', 'verenigden', 'en', 'onderscheidden', 'door', 'hun', 'kwaliteiten', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
 3516,"['""', 'Ik', 'was', 'de', 'eerste', 'Kongolese', 'leek', 'die', 'aan', 'de', 'universiteit', 'pedagogie', 'mocht', 'studeren', '.']","[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3517,"['""', 'Men', 'wou', 'dat', 'ik', 'voor', 'een', 'Europese', 'voetbalploeg', 'zou', 'gaan', 'spelen', ',', 'wat', 'ik', 'wel', 'wou', ',', 'want', 'ik', 'voetbalde', 'graag', '.']","[0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3518,"['(', 'Foto', 'Belga', ')', '1954', ',', 'Leopoldstad', ',', 'het', 'huidige', 'Kinshasa', '.']","[0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0]"
 3519,"['""', 'Geciviliseerde', 'negers', 'dansen', 'elken', 'Zondag', 'van', 'vier', 'tot', 'zeven', 'in', 'een', 'zaal', ',', 'die', 'een', 'naam', 'draagt', 'gelijk', 'een', 'echte', 'danszaal', 'er', 'een', 'hebben', 'moet', ',', 'modern', 'en', 'suggestief', ':', 'Apollo', 'Palace', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0]"
 3520,"['""', 'België', 'heeft', 'zijn', 'grootste', 'vergissing', 'begaan', 'door', 'ons', 'veel', 'te', 'laat', 'politieke', 'rechten', 'te', 'geven', '""', ',', 'beaamt', 'Kanza', ',', 'die', 'nu', 'Kongolees', 'ambassadeur', 'is', 'in', 'Zweden', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 3, 0]"
 3521,"['Ik', 'droomde', 'er', 'eigenlijk', 'van', 'om', 'dokter', 'te', 'worden', ',', 'maar', 'de', 'studie', 'medicijnen', 'was', 'in', 'die', 'tijd', ""'"", 'subversief', ""'"", 'voor', 'ons', ',', 'Kongolezen', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
 3522,"['Op', '30', 'juni', '1960', 'droegen', 'bwana', 'kitoko', '(', 'mooie', 'jongen', ')', 'Boudewijn', 'I', 'en', 'de', 'Belgische', 'regering', 'de', 'macht', 'van', 'de', 'kolonie', 'over', 'aan', 'de', 'kersverse', 'Kongolese', 'president', 'Joseph', 'Kasa', 'Vubu', 'en', 'premier', 'Patrice', 'Lumumba', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 4, 4, 0, 0, 2, 4, 0]"
 3523,"['""', 'In', 'dat', 'tempo', '""', ',', 'zo', 'zei', 'de', 'later', 'vermoorde', 'premier', 'Lumumba', ',', '""', 'zou', 'het', 'honderdduizend', 'jaar', 'duren', 'voor', 'de', 'hele', 'Kongolese', 'bevolking', 'erkend', 'werd', 'als', '""', 'beschaafd', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
 3524,"['Patrice', 'Lumumba', 'was', 'zo', 'iemand', '.']","[2, 4, 0, 0, 0, 0]"
 3525,"['Met', 'deze', 'bedenkingen', 'in', 'het', 'achterhoofd', ""'"", 'voedde', ""'"", 'België', ""'"", 'zijn', ""'"", 'évolués', 'op', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
 3526,"['We', 'betalen', 'er', 'nog', 'altijd', 'de', 'prijs', 'voor', ""'"", ',', 'zegt', 'Thomas', 'Kanza', ',', 'die', 'als', 'évolué', 'afstudeerde', 'in', 'Leuven', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 3, 0]"
 3527,"['""', 'De', 'kolonialen', 'vonden', 'de', 'term', 'évolué', 'een', 'te', 'grote', 'eer', ',', 'omdat', 'ze', 'in', 'een', 'toespraak', 'door', 'de', 'Franse', 'generaal', 'Charles', 'de', 'Gaulle', 'gebruikt', 'was', 'als', 'een', 'compliment', 'voor', 'de', 'oorlogsinspanningen', 'van', 'zijn', 'koloniale', 'onderdanen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3528,"['""', 'De', 'term', 'évolué', 'werd', 'gaandeweg', 'door', 'de', 'Belgische', 'kolonialen', 'zelfs', 'vervangen', 'door', 'de', 'term', ""'"", 'évoluant', ""'"", ',', 'wat', 'nog', 'veel', 'racistischer', 'was', '""', ',', 'zegt', 'Lumumba-biograaf', 'Benoît', 'Verhaeghen', ',', 'verbonden', 'aan', 'het', 'Afrika-instituut', '(', 'Cedaf', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0]"
 3529,"['De', 'Democratische', 'Republiek', 'Kongo', 'vierde', 'gisteren', 'zijn', 'veertigste', 'verjaardag', '.']","[0, 3, 8, 8, 0, 0, 0, 0, 0, 0]"
 3530,"['België', 'ging', 'er', 'toen', 'prat', 'op', 'het', 'land', 'te', 'hebben', ""'"", 'beschaafd', ""'"", ',', 'een', 'opdracht', 'die', 'de', 'Belgische', 'koning', 'Leopold', 'II', 'vorige', 'eeuw', 'al', 'gaf', 'aan', 'zijn', 'kolonisatoren', '.']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
 3531,"['De', 'kolonialen', 'gaven', 'aan', 'deze', 'taak', 'een', 'eigenzinnige', 'interpretatie', ',', 'zo', 'getuigt', 'A.B.', 'van', 'der', 'Weerelt', 'in', 'Een', 'Vlaming', 'op', 'reis', 'door', 'Kongo', '(', '1929', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 4, 0, 6, 7, 7, 7, 7, 7, 0, 0, 0, 0]"
 3532,"['De', 'Focus']","[6, 7]"
 3533,"['""', 'Algemeen', 'kan', 'men', 'zeggen', 'dat', 'de', 'évolué', 'na', 'WO', 'II', 'een', 'gedetribaliseerde', 'geletterde', 'is', ',', 'die', 'minstens', 'een', 'lagere', 'schoolopleiding', 'of', 'een', 'gelijkwaardige', 'vakopleiding', 'genoten', 'heeft', ',', 'die', 'Frans', 'spreekt', 'en', 'vertrouwd', 'is', 'met', 'de', 'Europese', 'levenswijze', 'en', 'manieren', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]"
 3534,"['""', 'Stel', 'u', 'nu', 'enige', 'dier', ""Apollo's"", 'in', 'hun', 'hemd', 'al', 'foxtrottend', 'voor', ',', 'met', 'in', 'hun', 'armen', 'een', 'negerin', 'op', 'hooge', 'hakken', ',', 'en', 'beiden', 'met', 'het', 'ernstigste', 'gezicht', 'ter', 'wereld', 'rondzwierend', ',', 'terwijl', 'harmonika', ',', 'flesschen', 'en', 'tamtam', 'steunen', ',', 'tokkelen', 'en', 'roffelen', 'in', 'razend', 'tempo', '!']","[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3535,"['In', '1958', 'waren', 'er', '1557', 'houders', 'van', 'een', '""', 'Kaart', 'van', 'Burgerlijke', 'Verdienste', '""', 'en', '217', 'geïmmatriculeerden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 7, 0, 0, 0, 0, 0]"
 3536,"['""', 'De', 'Afrikaan', 'moet', 'vooral', 'niet', 'te', 'veel', 'vakkennis', 'opdoen', ':', 'het', 'onderwijs', 'is', 'vooral', 'vaktechnisch', 'en', 'praktijkgericht', '.']","[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3537,"[""'"", 'Wij', 'zwarten', 'leden', 'destijds', 'onder', 'een', 'systeem', 'dat', 'nog', 'erger', 'was', 'dan', 'dat', 'van', 'de', 'apartheid', 'in', ""Zuid-Afrika'Kongolezen"", 'die', 'hogerop', 'wilden', ',', 'moesten', 'een', 'vernederend', 'onderzoek', 'ondergaan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3538,"['Maar', 'vooral', 'zou', 'ik', 'maar', 'aan', 'de', 'slag', 'kunnen', 'met', 'een', 'salaris', 'dat', '30', 'procent', 'lager', 'lag', 'dan', 'dat', 'van', 'de', 'Belgische', 'universitairen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
 3539,"['Toen', 'Kanza', 'in', '1956', 'terugkeerde', 'naar', 'Kongo', ',', 'werd', 'hem', 'door', 'de', 'Belgen', 'de', 'immatriculatiekaart', 'aangeboden', '.']","[0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]"
 3540,"['""', 'De', 'évolués', 'werden', 'verscheurd', 'tussen', 'het', 'besef', 'een', 'gepriviligieerde', 'groep', 'te', 'vormen', 'tegenover', 'de', 'massa', 'en', 'het', 'besef', 'dat', 'ze', 'dat', 'ze', 'gekoloniseerden', 'waren', 'die', 'door', 'de', 'kolonisator', 'verworpen', 'werden', '""', ',', 'zegt', 'Verhaeghen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
 3541,"['Maar', 'achter', 'de', 'ridiculiserende', 'toon', 'verschuilde', 'zich', 'de', 'angst', 'voor', 'de', 'werkelijke', 'emancipatie', 'van', 'de', 'Kongolezen', ',', 'voor', 'de', 'gevolgen', 'die', 'dat', 'kon', 'hebben', 'op', 'de', 'verhouding', 'blank-zwart', ',', 'en', 'ten', 'slotte', 'op', 'de', 'kolonisatie', '""', ',', 'schreef', 'Jan', 'Neckers', 'in', '1985', 'in', 'zijn', 'Als', 'een', 'wereld', 'zo', 'groot', ',', 'waar', 'staat', 'uw', 'vlag', 'geplant', '(', 'Kongo', '1885', '-', '1960', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 6, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
 3542,"['Om', 'te', 'kunnen', 'studeren', 'in', 'België', 'moest', 'onze', 'familie', 'duizend', 'dollar', 'betalen', ',', 'wat', 'veel', 'geld', 'was', 'in', 'die', 'tijd', '.']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3543,"['In', 'Ghana', 'was', 'de', 'onafhankelijkheid', 'zes', 'jaar', 'voorbereid', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0]"
 3544,"['""', 'Op', 'het', 'sociale', 'en', 'educatieve', 'niveau', ',', 'zoals', 'de', 'alfabetisering', ',', 'behoorde', 'Kongo', 'in', 'de', 'jaren', 'vijftig', 'tot', 'de', 'koplopers', 'van', 'Afrika', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
 3545,"['Had', 'men', 'ons', 'in', '1955', 'gevraagd', 'om', 'tien', 'jaar', 'samen', 'te', 'zitten', 'met', 'de', 'Belgen', 'om', 'de', 'onafhankelijkheid', 'voor', 'te', 'bereiden', ',', 'dan', 'hadden', 'we', 'het', 'gedaan', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3546,"['Het', 'waren', 'de', 'zogeheten', ""'"", 'évolués', ""'"", ',', 'Kongolezen', 'die', 'geruime', 'tijd', 'in', 'dienst', 'werkten', 'van', 'de', 'blanken', 'en', ',', 'bij', 'wijze', 'van', 'gunst', ',', ""'"", 'als', 'Europeaan', 'mochten', 'leven', ""'"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]"
 3547,"['Belgische', 'ambtenaren', 'kwamen', 'kijken', 'of', 'wij', ',', 'de', 'kinderen', ',', 'op', 'tijd', 'in', 'bed', 'waren', 'gestopt', 'zoals', 'in', 'Europa', 'het', 'geval', 'was', '.']","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
 3548,"['""', 'Wat', 'men', 'dikwijls', 'vergeet', 'is', 'dat', 'we', 'goed', 'konden', 'zien', 'wat', 'er', 'aan', 'de', 'andere', 'kant', 'van', 'de', 'rivier', 'gebeurde', ',', 'in', 'Brazzaville', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
 3549,"['Het', 'zelfbewustzijn', 'van', 'de', 'évolués', 'groeide', ',', 'maar', 'België', 'stak', 'stokken', 'tussen', 'de', 'wielen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
 3550,"['""', 'Het', 'onderscheid', 'maken', 'tussen', 'de', 'gewone', 'bevolking', ',', 'de', 'évolué', 'en', 'de', 'blanke', 'was', 'racistische', 'discriminatie', '""', ',', 'zegt', 'Kanza', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
 3551,"['Toen', 'er', 'opstanden', 'uitbraken', 'hebben', 'de', 'Belgen', 'gepanikeerd', '.']","[0, 0, 0, 0, 0, 0, 6, 0, 0]"
 3552,"['Hij', 'is', 'een', 'hooggekwalificeerd', 'arbeider', ',', 'kantoorklerk', 'of', 'winkelgerant', ',', 'welvarend', 'handelaar', 'of', 'vakman', ',', 'beambte', ',', 'geestelijke', 'of', 'journalist', '""', ',', 'schreef', 'Neckers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
 3553,"['In', 'Zuid-Afrika', 'hadden', 'blank', 'en', 'zwart', 'aparte', 'ingangen', 'in', 'het', 'stadion', 'en', 'in', 'cafés', ',', 'maar', 'in', 'Leopoldville', 'hadden', 'wij', 'gewoon', 'aparte', 'stadions', ',', 'aparte', 'uitgaansmogelijkheden', '.', '""']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3554,"['Bij', 'ons', 'werd', 'in', 'februari', '1960', 'de', 'Rondetafelconferentie', 'georganiseerd', ',', 'waren', 'er', 'verkiezingen', 'in', 'mei', 'en', 'kregen', 'we', 'in', 'juni', 'onafhankelijkheid', '.']","[0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3555,"['Tegen', 'drie', 'frank', 'worden', 'de', 'negers', 'in', 'het', 'Apollo', 'Palace', 'binnen', 'gelaten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0]"
 3556,"['Maarten', 'Rabaey']","[2, 4]"
 3557,"['Is', 'hij', 'daarenboven', 'nog', 'de', 'eigenaar', 'van', 'een', 'gedeukt', 'zonnehoedje', 'en', 'een', 'pet', ',', 'dan', 'zet', 'hij', 'het', 'hoedje', 'boven', 'de', 'pet', 'om', 'wel', 'te', 'laten', 'zien', 'dat', 'hij', ',', 'inzake', 'klederdracht', ',', 'smaak', 'en', 'elegantie', ',', 'voor', 'den', 'Europeaan', 'niet', 'behoeft', 'onder', 'te', 'doen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]"
 3558,"['Een', 'provinciale', 'school', 'in', 'Leopoldstad', ',', '1960', '.']","[0, 0, 0, 0, 3, 0, 0, 0]"
 3559,"['""', 'De', 'évolués', 'kregen', 'een', 'keizerrijk', 'in', 'handen', ',', 'een', 'artificieel', 'koloniaal', 'systeem', '""', ',', 'zegt', 'Verhaeghen', ',', 'die', 'na', 'de', 'onafhankelijkheid', 'tot', 'de', 'staatsgreep', 'van', 'Mobutu', 'in', 'Kongo', 'bleef', 'werken', 'voor', 'het', 'ministerie', 'van', 'Economie', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0]"
 3560,"['In', '1948', 'werd', 'de', ""'"", 'Kaart', 'van', 'Burgerlijke', 'Verdienste', ""'"", 'ingevoerd', ',', 'die', 'druppelsgewijs', 'werd', 'toegekend', 'aan', 'Kongolezen', '""', 'van', 'goed', 'gedrag', 'en', 'zeden', '""', ',', 'die', 'hun', '""', 'begeerte', 'om', 'een', 'hoger', 'peil', 'van', 'beschaving', 'te', 'bereiken', '""', 'kunnen', 'aantonen', 'door', 'zich', 'aan', 'een', 'vernederend', 'onderzoek', 'te', 'onderwerpen', '.']","[0, 0, 0, 0, 0, 6, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3561,"['Op', 'een', 'tuinfeest', 'te', 'zijner', 'ere', 'worden', 'aan', 'de', 'Belgische', 'minister', 'van', 'Koloniën', 'Buisseret', 'een', 'stel', 'Kongolese', 'journalisten', 'gepresenteerd', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 6, 0, 0, 6, 0, 0, 0]"
 3562,"['Bij', 'de', 'onafhankelijkheid', 'van', 'Kongo', 'droeg', 'België', 'het', 'land', 'over', 'aan', 'een', 'middenklasse', ',', 'volgens', 'schattingen', '30', 'tot', '600', 'mensen', 'groot', '.']","[0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3563,"['De', 'Morgen']","[5, 1]"
 3564,"['Door', 'de', 'verdienste', 'van', 'zijn', 'vader', 'kreeg', 'de', 'adolescent', 'in', '1952', 'de', 'kans', 'om', 'te', 'gaan', 'studeren', 'in', 'België', ',', 'waar', 'hij', 'als', 'een', 'curiosum', 'werd', 'onthaald', 'aan', 'de', 'Katholieke', 'Universiteit', 'van', 'Leuven', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 3, 0]"
 3565,"['""', 'Mijn', 'vader', 'had', 'ambities', 'om', 'zich', 'maatschappelijk', 'te', 'onderscheiden', ',', 'maar', 'hij', 'moest', 'van', 'de', 'Belgen', 'zijn', 'carte', 'de', 'mérite', 'civique', 'halen', ',', 'een', 'bewijs', 'dat', 'hij', 'de', 'Belgische', 'levensstijl', 'aankon', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0]"
 3566,"['(', 'Foto', 'Belga', ')']","[0, 0, 5, 0]"
 3567,"['""', 'Paradoxaal', 'genoeg', 'is', 'de', 'zwarte', 'die', 'potentieel', 'het', 'gevaarlijkste', 'is', 'diegene', 'die', 'wat', 'onderwijs', 'heeft', 'genoten', ',', 'die', 'Frans', 'verstaat', ',', 'de', 'klerk', 'die', 'kan', 'lezen', 'en', 'schrijven', ',', 'de', 'boy', 'die', 'enkele', 'jaren', 'bij', 'de', 'blanke', 'heeft', 'gewerkt', 'en', 'vooral', 'de', 'inlander', 'die', 'in', 'Mputu', '(', 'Europa', ')', 'geweest', 'is', '""', ',', 'schreef', 'een', 'zekere', 'Chalux', 'in', 'de', 'jaren', 'twintig', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
 3568,"['Maarten', 'Rabaey']","[2, 4]"
 3569,"['Thomas', 'Kanza', ',', 'een', 'jonge', 'knaap', 'in', 'die', 'jaren', ',', 'herinnert', 'het', 'zich', 'nog', 'goed', '.']","[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3570,"['""', 'De', 'zending', 'die', 'de', 'agenten', 'van', 'de', 'Staat', 'in', 'Kongo', 'moeten', 'vervullen', 'is', 'nobel', 'en', 'hoogstaand', '""', ',', 'schreef', 'hij', 'in', '1897', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3571,"['Daar', 'zaten', 'de', 'Fransen', 'gewoon', 'samen', 'met', 'de', 'Kongolezen', '.']","[0, 0, 0, 6, 0, 0, 0, 0, 6, 0]"
 3572,"['Wij', 'leden', 'destijds', 'onder', 'een', 'systeem', 'dat', 'nog', 'erger', 'was', 'dan', 'dat', 'van', 'de', 'apartheid', 'in', 'Zuid-Afrika', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
 3573,"['De', 'Morgen']","[5, 1]"
 3574,['Waterleau'],[5]
 3575,"['Deurwaarders', ',', 'detectives', ',', 'een', 'sliert', 'van', 'processen', ',', 'overscherende', 'vliegtuigen', 'op', 'tuinfeesten', 'en', 'een', 'vrouw', 'vormen', 'de', 'pionnen', 'in', 'een', 'hevige', 'strijd', 'tussen', 'Luc', 'Vriens', 'en', 'zijn', 'ex-werkgever', 'Hendrik', 'Seghers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 2, 4, 0]"
 3576,"['De', 'Morgen', 'staat', 'in', 'een', 'reeks', 'van', 'vier', 'gesprekken', 'stil', 'bij', 'de', 'wereld', 'van', 'het', 'geld', '.']","[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 3577,"['De', 'Financiële', 'Morgen']","[6, 7, 7]"
